tvil_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
1435824,"Гостиница ""Ангара""",2026-04-06,300,14,24,4.67,4500.00
1265180,"Отель ""Байкал Бизнес Центр""",2026-04-06,59,4,10,6.78,7600.00
906031,"Гостиница ""Матрёшка""",2026-04-06,35,9,17,25.71,4284.00
1296851,"Гостиница ""Русь""",2026-04-06,56,9,21,16.07,4100.00
1328740,"Гостиница ""На Звездинской""",2026-04-06,30,6,12,20.0,5000.00
1889753,"Мини-отель ""Проспект""",2026-04-06,4,3,12,75.0,3200.00
1782205,"Гостиница ""Березка""",2026-04-06,4,2,8,50.0,4830.00
1009170,"Апарт-отель ""Sokolov Hotel""",2026-04-06,30,14,51,46.67,3000.00
1490581,"Гостиница ""Юбилейная""",2026-04-06,23,8,14,34.78,2500.00
1298063,"Бутик-отель ""География""",2026-04-06,12,4,9,33.33,6000.00
1064267,"Мини-отель ""Nice People""",2026-04-06,6,4,8,66.67,3200.00
787596,"Гостиница ""Ochagof""",2026-04-06,23,4,12,17.39,5950.00
1277758,"Отель ""Гранд Байкал""",2026-04-06,64,1,3,1.56,10200.00
1000539,"Отель ""Маяк""",2026-04-06,75,7,14,9.33,6400.00
1487384,"Парк отель ""Уюга""",2026-04-06,58,10,38,17.24,4500.00
1892012,"Отель ""Подлеморье""",2026-04-06,14,8,18,57.14,3500.00
1690094,Гостиница Олимпиада,2026-04-06,25,3,5,12.0,1700.00
1609403,"Отель ""Иркут""",2026-04-06,30,0,0,0.0,
1508283,"Гостиница"" Аврора""",2026-04-06,7,0,0,0.0,
1491765,"Гостиница ""130Hotel""",2026-04-06,12,0,0,0.0,
1390225,"Гостиница ""Добрый Кот""",2026-04-06,10,9,23,90.0,800.00
1462849,"Гостиница ""7 дорог""",2026-04-06,19,5,19,26.32,7200.00
1441288,Отель Армат 4*,2026-04-06,40,7,16,17.5,6200.00
1314294,"Гостиница ""Ангара-Приоритет""",2026-04-06,31,3,6,9.68,4500.00
1382100,"Гостиница ""У Истока""",2026-04-06,24,2,4,8.33,3400.00
1367731,"Отель ""Яковлевъ""",2026-04-06,25,5,12,20.0,3000.00
424345,"Гостиничный комплекс ""Лазурный берег""",2026-04-06,66,3,6,4.55,4500.00
1287498,"Парк-отель ""Соболинка""",2026-04-06,33,1,3,3.03,5850.00
1276636,"Парк-отель ""Бурдугуз""",2026-04-06,69,5,15,7.25,19500.00
1296594,"Отель ""Тайга""",2026-04-06,44,10,25,22.73,4600.00
1265779,"Отель ""Клубный Квартал""",2026-04-06,48,1,2,2.08,5600.00
946962,"Отель ""Лотос""",2026-04-06,21,11,27,52.38,1150.00
1032271,"Отель ""Даурия""",2026-04-06,15,2,4,13.33,4500.00
904225,"Отель ""Михаил Строгов""",2026-04-06,21,8,15,38.1,4500.00
2063101,"Гостиница ""Азия-Европа""",2026-04-06,19,9,18,47.37,4000.00
1655828,"Апарт-отель ""Светлый""",2026-04-06,6,4,8,66.67,4500.00
1472664,"Гостиница ""Байкал Форест""",2026-04-06,76,8,22,10.53,7100.00
1490199,Отель «Альпари»,2026-04-06,10,4,10,40.0,2400.00
1467982,Гостиница,2026-04-06,5,3,5,60.0,2000.00
425543,"Отель ""Звезда""",2026-04-06,64,6,14,9.38,7200.00
1851647,"Парк-Отель ""Шелест""",2026-04-06,8,1,2,12.5,5000.00
1632075,"Отель"" Арбат""",2026-04-06,11,1,2,9.09,6890.00
1390108,"Гостиница  ""Воробьевы горы""",2026-04-06,11,7,28,63.64,11000.00
1378154,"Гостиница ""Байкал - Северное море""",2026-04-06,120,12,32,10.0,5635.00
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""",2026-04-06,15,8,14,53.33,5200.00
2032078,Гостиница «Усадьба Егорова»,2026-04-06,10,0,0,0.0,
1785783,"Отель ""Белый Берег""",2026-04-06,5,3,14,60.0,9500.00
2036706,"Отель ""Магистраль""",2026-04-06,21,9,25,42.86,3100.00
1979910,"Отель""NUUR HOTEL""",2026-04-06,28,4,9,14.29,6000.00
1899852,Отель «Байкал-Аляска»,2026-04-06,24,4,8,16.67,9500.00
1802586,"Гостиница ""BAIKAL VIEW""",2026-04-06,99,2,4,2.02,9200.00
1345611,Гостиница,2026-04-06,29,10,24,34.48,9000.00
1335449,Отель Амурский,2026-04-06,17,9,20,52.94,14000.00
1129766,"Доходный дом ""М.А. Листратовой""",2026-04-06,15,11,21,73.33,3219.00
898794,"Бутик-отель ""Маруся""",2026-04-06,14,5,11,35.71,5250.00
767249,"Отель ""Купеческий Дворъ""",2026-04-06,14,8,26,57.14,6935.00
2110558,"Гостиница ""Малый отель""",2026-04-06,11,5,9,45.45,4500.00
1367536,"Отель ""Санаторий Солнечный""",2026-04-06,125,2,4,1.6,5600.00
